summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
pX9A5cTZ0gPqTAVCAuSUfkBeKWvW5RCewMT-v7_awx_j2LIcnVnsNfCJww,평화로운 행동대장 에그타르트,494,I,347,287,True,False,False,False,gWBi710dXrPexKXlkLX9Bh8T32rPtYCh-lzAyxMosB1OcBgDoQNMK5HOOt7yIpv-tad-K8H_cr1a-g
Ga_9sq_JapnmSSyT9RBeepLlUPQ1B6zD-nBbp87gRAA5FJ-QbtB25mMvQw,YMSUP,419,I,185,136,False,False,False,False,oY-puCfq5_emOQv4UD2orKDh4c8Tlr_oXoUK8an4AlswZ-3dq0KX5mNZx7aUnVwu-ub9EjWkv_NLQA
0we3rSaVrA-rHzNJ_mf9YZgzB3bLNneiFB5ZDey-oWYovDE,지옥 멍멍이,440,I,174,152,True,False,False,False,PndSnL1gMlElraLy4xA4Kveg2ErJdHVQevYBkc3jcnZEYlol3D-9Sri-Z6IeZYeFtrIR0s31_TvJiQ
pW4RsgzyFntsMyOiYWyKbgflHdHKexSmJIWJzQxoYt40dfy8vXteFRa1fA,wu shi fa sheng,523,I,401,342,True,False,False,True,za7n0R45L-Q19-dkDal-zeqCeTYQEAr7gAjrCPTLO7ShABVmbm3sCGDK6WqCJo1OifjwZJa7MYI8hw
JyS88U_FT0ADjCLfO7u9ofnPDUz0SvloET8EHg-zku5aKw,민콩댕,534,I,188,99,False,False,False,False,jGNQvtpHjvshBw8dQsB7p0c5ymTxqMG8vxXH_QVpH4HIbCIo1taK4ZSH5DUHbhORSDFa1IFkYDGsBQ
oSSZdmXW4Yo-5PGoR3QdMrKvP6ciolmv81ON0i9hRrSYBg,핑핑아 울지마,411,I,783,748,False,False,True,True,_7IohyhkHVX0w2DBRlApmM-37y4T2p3UqOHVDmPIKJZm019M12lU6iWmkWpahkXgsFqpyZkn8E1Sxg
gfvnVVaRUOfWu5FhDtPB5_Xz3zK8K3rRSJY4Nchkjg-lJB4,Ellyyy,701,I,931,879,True,False,False,False,Gy-MJYtGGES_LlHafYYDmjXDTitCui2GEubLukgd4LEkojp4mHgBN9I5QQA4B2EzeiDb-41-j_GZCQ
40-l_k1dEU15k5-fUYbC6NC6HWj8Kq9b9omwG653f7UBi06r4dvDO7y2lw,BlackKnight8,456,I,566,496,False,False,True,False,9E4UwIemxFN0OYWpd1B00MxQ0e2Xj4dxOIImBNbW3BCP6AqDCRMu53BQ1WBeaZpT5xklaF34YNzwEg
gapWnyeiuLi51QFObrhtlohlOvwxpy30feJQeIBcC8m982U,Luv Lauv,565,I,611,561,False,False,False,False,B4-j6J6UscQmVI2kvMR5fjZ_bN25RZaG2jb67zJLFBLcAgELsTSyyV-ieNz8N-6eGXtp2jKrIIqmVg
Un4H3ew774VArZm3rRoaf3SsgX2kyNOMVTUOMY_b3oZjTr0,Clever9,688,I,584,533,True,False,False,False,TWmOXxsTV0qVLEQgQe5nuv7qNLmPbuwNU7UTr9ual3aQWG-iKiGY75AYWGLOLe3oyyqLop2GzfUduw
X2m9M4QUNmDN83HRFq7UTYR6_GAsBXHEifz41bo6hhW8mWxeVIPirlHs9w,Kill My Young1,436,I,312,273,False,False,True,True,jcwiFKVk6UxZ6F6pRS_cKZGRbs6frObhU4BpmXDkf8vPHK6L_J9024jQ5KqZYxX-IVFbQ4nXcEFwpQ
WZ3lvjQwduUYnhjL5WIHR5e87HnPvQN_ISucjFNDU2zFtpo,아이러니하구만,671,I,746,699,False,False,True,False,fmD0zF0dKzVRuuCe3xmV3KaPNnypilmHSelHX3fA88_x4ipXXGWcGyJIPOW8BEyNYfPuo9GQk1tBbQ
