damageStats_blue,goldPerSecond_blue,jungleMinionsKilled_blue,level_blue,minionsKilled_blue,totalGold_blue,xp_blue,kill_blue,death_blue,assi_blue,tower_blue,tower_shield_blue,win_blue,damageStats_red,goldPerSecond_red,jungleMinionsKilled_red,level_red,minionsKilled_red,totalGold_red,xp_red,kill_red,death_red,assi_red,tower_red,tower_shield_red,win_red,dragon_blue,junr_blue,dragon_red,junr_red
28687,30,93,48,284,27891,30993,15.0,17.0,12.0,,3.0,1.0,27327,30,75,45,374,29088,29054,17.0,15.0,15.0,,10.0,0.0,0.0,0.0,2.0,1.0
26161,30,98,46,357,24257,29541,7.0,16.0,12.0,0.0,0.0,0.0,31494,30,84,49,374,30276,32732,16.0,7.0,21.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0
24366,30,96,45,376,24581,29059,5.0,1.0,15.0,,6.0,1.0,14511,30,88,46,373,21344,29155,1.0,5.0,2.0,,3.0,0.0,2.0,1.0,0.0,0.0
23312,30,103,46,340,27526,27550,9.0,8.0,12.0,2.0,11.0,0.0,19982,30,83,46,320,24677,28591,7.0,9.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
31136,30,61,45,289,27127,28109,13.0,13.0,11.0,0.0,5.0,0.0,27972,30,86,46,316,29360,29603,13.0,13.0,13.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0
40031,30,113,51,343,36248,33589,28.0,9.0,33.0,3.0,11.0,1.0,27485,30,64,42,311,23910,26256,9.0,28.0,8.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
29034,30,61,41,248,25308,24370,9.0,24.0,13.0,0.0,1.0,0.0,38600,30,73,47,360,36112,30416,24.0,9.0,23.0,5.0,14.0,1.0,0.0,0.0,1.0,1.0
31161,20,58,42,277,22710,24025,9.0,23.0,10.0,0.0,4.0,0.0,37616,30,91,48,350,33814,30993,23.0,9.0,36.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0
31141,30,84,47,340,25714,30691,8.0,7.0,13.0,,1.0,0.0,21993,30,80,47,333,24551,29924,7.0,8.0,8.0,,7.0,1.0,1.0,1.0,0.0,0.0
27753,30,67,45,321,27766,28296,8.0,20.0,9.0,0.0,4.0,0.0,37444,30,84,47,325,30617,31170,20.0,8.0,20.0,1.0,10.0,1.0,0.0,,1.0,
26096,30,68,44,345,23802,27122,5.0,14.0,9.0,0.0,2.0,0.0,27432,30,91,46,337,28362,29080,14.0,5.0,16.0,2.0,11.0,1.0,1.0,0.0,1.0,1.0
40805,30,57,50,336,30830,34432,19.0,7.0,20.0,1.0,8.0,1.0,32981,30,101,44,362,25310,28383,7.0,20.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
38054,30,72,49,294,32994,33296,23.0,10.0,20.0,1.0,9.0,1.0,28537,30,89,46,327,26301,29650,10.0,23.0,11.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0
34287,30,75,48,345,31708,31659,22.0,6.0,22.0,1.0,9.0,1.0,26066,30,84,39,265,21419,23462,5.0,22.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36047,30,124,52,389,33359,35333,21.0,8.0,23.0,2.0,13.0,1.0,28884,30,55,45,309,23645,27571,8.0,21.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
29360,30,71,45,374,29456,29248,15.0,13.0,15.0,0.0,6.0,1.0,32679,30,77,47,314,27897,29666,13.0,15.0,14.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0
45704,30,108,50,369,36948,33074,29.0,7.0,40.0,2.0,13.0,1.0,22268,30,74,41,236,21644,23185,7.0,29.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
23194,30,104,48,346,28660,31027,10.0,10.0,5.0,2.0,11.0,1.0,20754,30,96,46,359,25938,29533,10.0,10.0,5.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0
41829,30,106,49,359,32848,33352,20.0,6.0,23.0,2.0,13.0,1.0,22593,30,57,44,325,23789,27156,6.0,20.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
21960,30,49,41,287,22140,23651,4.0,20.0,3.0,,3.0,0.0,32167,30,69,44,288,28797,26681,20.0,4.0,32.0,,6.0,1.0,0.0,,1.0,
25804,30,80,46,416,28775,29140,8.0,9.0,14.0,1.0,10.0,0.0,25979,30,78,46,372,27266,30490,9.0,8.0,7.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0
34338,30,79,48,356,29443,30907,14.0,8.0,11.0,1.0,10.0,1.0,28934,30,88,44,333,25054,27347,8.0,14.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
20384,30,72,45,341,25688,27076,7.0,8.0,11.0,,5.0,1.0,24450,30,103,48,351,26558,30282,8.0,7.0,14.0,,5.0,0.0,1.0,1.0,1.0,0.0
28676,30,94,48,328,29112,31075,12.0,7.0,25.0,,8.0,1.0,28439,30,76,43,367,25621,27499,7.0,12.0,12.0,,6.0,0.0,1.0,1.0,0.0,0.0
39196,30,102,48,363,31376,31089,18.0,18.0,24.0,1.0,9.0,0.0,34747,30,67,48,318,29130,30430,18.0,18.0,22.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0
27874,30,84,47,396,27816,30915,7.0,5.0,9.0,1.0,7.0,1.0,25409,30,79,46,397,24239,29460,5.0,7.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
26987,30,80,47,333,26943,30884,14.0,8.0,13.0,0.0,3.0,0.0,26979,30,76,47,341,27712,29981,8.0,14.0,10.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0
40073,30,82,46,333,30115,29856,21.0,18.0,26.0,,7.0,1.0,42068,30,72,47,341,29978,30639,18.0,21.0,28.0,,2.0,0.0,1.0,,0.0,
27644,30,94,49,376,28341,33014,12.0,6.0,10.0,,7.0,0.0,18847,30,86,45,348,23011,29483,6.0,12.0,1.0,,4.0,1.0,0.0,1.0,1.0,0.0
30615,30,72,44,282,25837,27017,10.0,18.0,7.0,,10.0,0.0,33463,30,100,47,289,27496,30367,17.0,10.0,17.0,,6.0,1.0,2.0,1.0,0.0,0.0
22954,30,84,48,377,25389,30233,7.0,7.0,6.0,0.0,5.0,0.0,21154,30,99,46,382,26613,29521,7.0,7.0,6.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
31170,30,78,46,314,26104,29287,11.0,10.0,12.0,1.0,8.0,0.0,32960,30,76,48,358,26707,31221,10.0,11.0,12.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0
26658,30,91,48,399,29084,31852,13.0,6.0,15.0,1.0,9.0,1.0,20148,30,64,44,330,22032,26697,6.0,13.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34026,30,60,49,368,30277,32070,17.0,11.0,15.0,1.0,9.0,1.0,29645,30,76,47,350,26008,29642,11.0,17.0,5.0,0.0,2.0,0.0,,1.0,,0.0
26908,30,67,46,324,26812,29870,13.0,10.0,17.0,,4.0,0.0,26943,30,84,47,313,27037,30004,10.0,13.0,9.0,,7.0,1.0,0.0,0.0,1.0,1.0
27918,30,85,48,356,30051,30712,17.0,12.0,15.0,1.0,10.0,1.0,30679,30,60,42,253,26126,25176,12.0,17.0,11.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0
29211,30,108,48,342,32225,31009,13.0,6.0,13.0,4.0,14.0,1.0,23282,30,21,38,233,19598,21808,6.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27527,20,72,46,342,25795,30312,6.0,12.0,3.0,0.0,3.0,1.0,28983,30,90,51,340,28553,33250,12.0,6.0,11.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0
39464,30,91,48,361,35786,31289,25.0,8.0,20.0,6.0,15.0,1.0,23751,20,63,43,269,24228,25220,8.0,25.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
27317,30,57,47,355,35154,29812,21.0,2.0,22.0,13.0,15.0,1.0,12770,30,47,33,130,15587,16497,2.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26992,30,55,41,336,23766,24754,7.0,18.0,10.0,0.0,4.0,0.0,30841,30,70,48,385,31290,30729,18.0,7.0,22.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0
23837,30,68,45,352,25345,28975,9.0,15.0,12.0,,1.0,0.0,30610,30,111,50,381,29561,34167,15.0,9.0,11.0,,6.0,1.0,0.0,,2.0,
41229,30,72,47,375,35139,29569,21.0,12.0,28.0,3.0,15.0,1.0,30742,30,42,42,271,24768,25580,12.0,21.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
16800,30,64,41,330,20921,24353,3.0,11.0,3.0,0.0,0.0,0.0,27172,30,84,47,388,30331,31196,11.0,3.0,10.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0
38103,30,96,54,444,38912,37124,24.0,8.0,23.0,3.0,15.0,1.0,25718,20,80,43,274,23171,26490,8.0,24.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
29919,30,70,47,349,28027,30595,12.0,12.0,12.0,1.0,9.0,0.0,29797,30,84,47,358,26713,30768,12.0,12.0,9.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0
30953,30,77,45,339,26105,28566,11.0,13.0,13.0,,4.0,0.0,36405,30,102,48,382,29834,31476,13.0,11.0,14.0,,9.0,1.0,0.0,1.0,1.0,0.0
30662,30,90,49,368,32270,31436,15.0,5.0,14.0,4.0,11.0,1.0,24355,30,87,44,302,23913,26502,5.0,15.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
25957,30,82,45,368,27715,28198,10.0,11.0,13.0,1.0,9.0,0.0,24834,30,83,47,382,26380,30295,10.0,10.0,13.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0
35774,30,83,49,390,35925,33650,21.0,8.0,18.0,3.0,15.0,1.0,26730,30,56,45,339,23892,27411,8.0,21.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
25094,30,33,41,347,24470,24632,5.0,17.0,4.0,1.0,7.0,0.0,30068,30,96,48,366,31334,32350,17.0,6.0,10.0,1.0,8.0,1.0,0.0,,1.0,
30660,30,77,50,383,31116,32994,10.0,7.0,9.0,,5.0,1.0,29413,30,71,44,318,23221,26381,7.0,10.0,6.0,,5.0,0.0,,0.0,,1.0
30202,0,64,46,343,25960,29369,10.0,14.0,11.0,0.0,5.0,0.0,29647,30,88,45,355,28542,28725,14.0,10.0,14.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0
34450,30,87,50,336,31878,33394,16.0,9.0,15.0,2.0,14.0,1.0,27014,30,94,47,312,25931,30366,9.0,16.0,10.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
27208,30,82,48,367,30202,30121,15.0,16.0,15.0,2.0,12.0,1.0,29363,30,70,44,339,28290,26190,16.0,15.0,21.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0
28275,30,86,47,328,27620,29633,13.0,7.0,15.0,1.0,8.0,0.0,20161,30,84,45,343,24475,27221,7.0,13.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
28666,30,70,44,323,25954,25307,12.0,12.0,15.0,,6.0,0.0,34199,30,64,44,299,27338,28608,12.0,12.0,25.0,,2.0,1.0,,1.0,,0.0
36797,30,73,49,390,30236,32569,17.0,10.0,18.0,1.0,10.0,1.0,34653,30,71,46,396,26355,29049,10.0,17.0,20.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
28046,30,95,45,368,27808,28660,10.0,7.0,16.0,1.0,9.0,0.0,22403,30,92,46,388,25470,29220,7.0,10.0,8.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0
25812,30,88,50,364,31138,32087,12.0,11.0,18.0,1.0,5.0,1.0,26723,30,96,45,345,26931,29184,11.0,12.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
36981,30,76,42,287,29173,26447,15.0,23.0,26.0,0.0,4.0,0.0,42706,20,84,48,302,33619,31018,23.0,15.0,27.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0
36406,30,82,44,319,26823,27991,11.0,12.0,18.0,,4.0,1.0,27389,30,80,46,358,26628,28893,12.0,11.0,15.0,,6.0,0.0,1.0,0.0,1.0,1.0
19565,30,79,44,323,25062,26242,7.0,18.0,11.0,1.0,6.0,0.0,27464,30,80,47,392,31645,30341,18.0,7.0,17.0,3.0,15.0,1.0,0.0,0.0,2.0,1.0
28721,30,110,49,402,27997,33007,10.0,2.0,8.0,,9.0,1.0,16313,30,76,45,344,21635,27436,2.0,10.0,1.0,,5.0,0.0,1.0,0.0,0.0,1.0
30170,30,45,42,261,22803,25511,10.0,19.0,14.0,0.0,2.0,0.0,34356,30,113,48,324,30253,32347,19.0,10.0,15.0,1.0,7.0,1.0,0.0,,1.0,
27411,30,84,48,391,30108,30621,15.0,11.0,22.0,1.0,10.0,0.0,24731,30,85,46,331,27927,28507,11.0,15.0,16.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0
31142,20,66,40,252,26454,23332,14.0,29.0,23.0,0.0,3.0,0.0,39180,30,63,47,331,37631,28411,29.0,14.0,43.0,4.0,15.0,1.0,0.0,0.0,1.0,1.0
20021,30,107,47,339,25584,29016,6.0,13.0,6.0,1.0,6.0,1.0,33962,30,86,47,328,28770,30532,13.0,6.0,17.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0
34973,30,69,45,306,24372,27544,8.0,12.0,11.0,,2.0,0.0,36589,30,86,45,303,25105,28689,12.0,8.0,12.0,,1.0,1.0,0.0,0.0,1.0,1.0
29206,30,34,44,353,28191,27199,18.0,18.0,20.0,0.0,8.0,0.0,28647,30,94,44,314,29572,28367,18.0,19.0,27.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0
31174,30,64,45,354,27066,28651,12.0,24.0,19.0,0.0,5.0,0.0,39399,30,63,47,331,32895,30878,24.0,12.0,21.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0
26080,30,83,46,344,28294,29497,10.0,9.0,12.0,2.0,7.0,1.0,28834,30,76,46,341,26021,28500,9.0,10.0,11.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0
18179,30,76,46,313,25243,28701,10.0,13.0,9.0,,5.0,0.0,26198,30,86,48,337,28677,30205,13.0,10.0,14.0,,6.0,1.0,1.0,0.0,0.0,1.0
49313,30,84,48,302,36710,31024,31.0,9.0,38.0,3.0,11.0,1.0,27867,30,55,42,249,24215,24861,9.0,31.0,9.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
30185,30,71,43,321,25449,26902,12.0,24.0,7.0,0.0,6.0,0.0,39448,30,92,49,350,34360,33776,24.0,12.0,28.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0
28625,30,84,47,355,27238,30841,7.0,12.0,8.0,2.0,10.0,0.0,30676,30,92,47,334,25794,29644,12.0,7.0,11.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0
40311,30,82,49,382,34974,32727,22.0,9.0,27.0,3.0,15.0,1.0,22771,30,77,42,302,24791,25454,9.0,22.0,10.0,0.0,3.0,0.0,,1.0,,0.0
30457,30,97,48,409,28947,31245,7.0,7.0,12.0,1.0,10.0,1.0,20226,30,92,47,376,24692,29908,7.0,7.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
32393,30,95,47,360,28156,29907,9.0,12.0,18.0,1.0,6.0,0.0,31275,30,64,47,309,26831,29218,12.0,9.0,16.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0
36182,30,72,45,341,25675,28244,9.0,21.0,11.0,,3.0,1.0,33581,30,88,49,317,31886,31700,21.0,9.0,28.0,,7.0,0.0,0.0,1.0,1.0,0.0
20688,30,97,46,363,25975,30502,8.0,7.0,8.0,,7.0,1.0,18188,30,99,48,344,24041,30614,7.0,8.0,7.0,,2.0,0.0,2.0,1.0,0.0,0.0
38721,30,83,46,316,29715,30159,17.0,13.0,18.0,0.0,3.0,0.0,35596,30,89,46,347,29647,29035,13.0,17.0,13.0,2.0,10.0,1.0,0.0,0.0,2.0,1.0
30377,30,76,48,295,27214,29737,14.0,11.0,14.0,1.0,9.0,1.0,23598,30,92,47,339,27072,29041,11.0,14.0,13.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0
35543,30,60,47,328,29309,29369,17.0,12.0,23.0,0.0,7.0,0.0,31516,30,81,48,341,29324,30914,12.0,17.0,14.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0
34193,20,50,46,304,26944,28927,14.0,26.0,22.0,0.0,1.0,0.0,46120,30,103,50,393,38515,33831,26.0,14.0,34.0,3.0,14.0,1.0,0.0,0.0,1.0,1.0
24983,30,81,45,311,25061,28902,9.0,14.0,11.0,,3.0,0.0,25670,30,98,48,380,28626,31043,14.0,9.0,16.0,,6.0,1.0,0.0,,1.0,
35908,30,67,49,317,29387,31482,15.0,10.0,13.0,1.0,6.0,1.0,33925,30,84,45,331,25501,27338,10.0,15.0,7.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
30092,20,92,45,315,25565,26936,9.0,18.0,19.0,1.0,7.0,1.0,30947,30,62,46,355,28832,30116,18.0,9.0,21.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0
34988,30,98,49,395,31477,34032,18.0,10.0,19.0,1.0,11.0,1.0,31778,30,97,47,321,27239,29311,10.0,18.0,12.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0
36796,30,88,48,286,32371,30579,23.0,19.0,31.0,2.0,13.0,0.0,29099,30,68,46,293,29776,28054,19.0,23.0,19.0,0.0,9.0,1.0,,,,
25569,30,75,45,345,25032,28959,9.0,13.0,10.0,0.0,2.0,0.0,26126,30,103,46,344,28624,28992,13.0,9.0,28.0,1.0,9.0,1.0,0.0,0.0,2.0,1.0
25824,30,79,47,342,27471,30374,9.0,9.0,13.0,1.0,7.0,1.0,25607,30,85,47,326,25199,29907,9.0,9.0,14.0,0.0,2.0,0.0,,1.0,,0.0
31008,30,76,42,275,27040,25822,13.0,13.0,18.0,1.0,5.0,0.0,34845,30,90,44,327,29173,28087,13.0,13.0,13.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0
25321,30,25,40,258,22491,23133,9.0,26.0,9.0,0.0,1.0,0.0,37017,30,101,49,350,36351,32379,26.0,9.0,27.0,3.0,11.0,1.0,,0.0,,1.0
29167,30,74,44,322,27583,27393,12.0,4.0,14.0,1.0,6.0,1.0,28266,30,82,43,324,23599,25593,4.0,12.0,9.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
36023,30,75,48,381,32938,31792,18.0,14.0,28.0,2.0,11.0,1.0,28100,30,81,45,373,30049,28759,14.0,18.0,22.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0
32617,30,84,47,274,29783,31837,18.0,18.0,16.0,1.0,9.0,0.0,38178,30,72,48,308,29893,30216,18.0,18.0,8.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0
34184,30,74,47,350,27371,29865,13.0,11.0,20.0,,6.0,0.0,34463,30,89,46,362,27993,29097,11.0,13.0,16.0,,6.0,1.0,1.0,0.0,0.0,1.0
33773,30,97,47,354,30783,31324,16.0,11.0,9.0,2.0,13.0,1.0,37029,30,60,45,315,24714,28921,11.0,16.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
24504,30,48,43,317,23247,24820,9.0,13.0,9.0,0.0,0.0,0.0,31415,30,82,49,350,32954,31529,13.0,9.0,17.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0
35675,30,108,50,363,32860,34178,18.0,8.0,16.0,2.0,9.0,1.0,27856,30,90,46,366,26660,29638,8.0,18.0,10.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
27391,30,85,45,335,27402,28298,15.0,11.0,16.0,1.0,8.0,0.0,25502,30,72,47,354,27743,29652,11.0,15.0,15.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0
21872,30,84,44,380,23587,27315,3.0,8.0,2.0,1.0,5.0,0.0,27000,30,78,49,432,26647,31667,7.0,3.0,8.0,1.0,9.0,1.0,,1.0,,0.0
26546,30,114,47,329,25987,30856,10.0,3.0,14.0,,2.0,1.0,18257,30,88,45,397,23023,28049,3.0,10.0,4.0,,7.0,0.0,1.0,1.0,0.0,0.0
17236,30,80,45,365,24190,28678,8.0,11.0,7.0,,4.0,0.0,28769,30,101,49,420,28481,33069,11.0,8.0,18.0,,6.0,1.0,0.0,1.0,2.0,0.0
29761,30,63,44,297,26028,26903,12.0,14.0,23.0,,6.0,0.0,32195,30,89,47,347,29259,29785,14.0,12.0,19.0,,7.0,1.0,,0.0,,1.0
17025,30,92,47,413,25134,29827,4.0,6.0,5.0,,5.0,0.0,12162,30,116,47,380,25490,30403,6.0,4.0,8.0,,3.0,1.0,0.0,1.0,1.0,0.0
27137,30,73,44,304,24551,26604,8.0,14.0,6.0,0.0,5.0,0.0,38166,30,88,47,348,30744,30210,14.0,8.0,19.0,2.0,12.0,1.0,0.0,0.0,2.0,1.0
19424,30,77,42,295,21728,24693,6.0,18.0,5.0,0.0,2.0,0.0,31414,30,102,51,383,33927,34904,18.0,6.0,21.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0
29943,30,88,47,365,31592,30724,18.0,5.0,11.0,2.0,13.0,1.0,24496,30,63,42,289,21971,24204,5.0,18.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
22899,20,63,42,293,22283,25250,4.0,12.0,3.0,0.0,3.0,0.0,28148,30,94,48,342,30535,30745,12.0,5.0,17.0,3.0,15.0,1.0,1.0,0.0,0.0,1.0
40576,30,101,50,374,39960,34634,23.0,6.0,31.0,4.0,15.0,1.0,26681,30,52,43,291,23844,25161,6.0,23.0,11.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
32813,30,68,49,377,32141,32171,21.0,16.0,15.0,2.0,12.0,1.0,30325,30,87,48,354,29909,31651,16.0,21.0,22.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
30744,30,81,48,348,30273,31511,19.0,11.0,27.0,,7.0,1.0,28832,30,60,45,337,26790,27947,11.0,19.0,16.0,,7.0,0.0,1.0,0.0,0.0,1.0
26171,30,88,48,331,25464,31261,7.0,10.0,9.0,,3.0,1.0,27099,30,94,47,349,27042,30406,10.0,7.0,9.0,,5.0,0.0,0.0,1.0,2.0,0.0
31271,30,80,44,274,28038,26923,13.0,15.0,22.0,1.0,7.0,1.0,28616,30,95,45,297,28433,28797,15.0,13.0,26.0,1.0,8.0,0.0,,1.0,,0.0
32219,30,86,48,400,30984,32100,12.0,3.0,12.0,3.0,14.0,1.0,24850,30,72,44,277,22072,26768,3.0,12.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
22337,30,71,47,349,27732,30570,10.0,10.0,11.0,2.0,8.0,1.0,31541,30,100,47,372,27689,30477,10.0,10.0,12.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0
42926,30,77,51,412,33156,33486,17.0,4.0,19.0,2.0,11.0,1.0,25822,30,89,44,306,22505,27015,4.0,17.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
35353,30,101,47,369,27843,29787,12.0,11.0,16.0,1.0,6.0,1.0,21040,30,79,44,320,25138,26943,11.0,12.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31314,30,86,49,382,30360,32024,12.0,10.0,13.0,1.0,9.0,1.0,24988,30,74,45,321,25161,28703,9.0,12.0,13.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
20994,30,79,46,375,22592,28642,5.0,12.0,7.0,,1.0,0.0,28274,30,72,48,368,26177,30512,12.0,5.0,19.0,,3.0,1.0,2.0,0.0,0.0,1.0
32864,30,90,46,339,30039,30123,18.0,11.0,19.0,1.0,9.0,1.0,30318,30,84,45,328,26064,28732,11.0,18.0,16.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
30269,30,96,50,390,31228,32725,12.0,7.0,10.0,2.0,12.0,1.0,17940,0,78,43,289,22799,25959,7.0,12.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
25439,30,85,44,329,23036,27873,6.0,15.0,4.0,0.0,5.0,0.0,31760,30,93,48,365,29397,31403,15.0,6.0,15.0,1.0,9.0,1.0,0.0,1.0,2.0,0.0
26071,30,109,47,352,29684,30970,15.0,6.0,32.0,,8.0,1.0,18205,30,69,44,363,23754,25843,6.0,15.0,17.0,,3.0,0.0,2.0,0.0,0.0,1.0
17201,30,84,44,329,24639,27922,9.0,13.0,10.0,,3.0,0.0,26722,30,64,44,296,26496,27934,13.0,9.0,11.0,,3.0,1.0,0.0,,1.0,
16931,30,97,45,329,27354,27477,8.0,6.0,6.0,2.0,12.0,0.0,22941,30,102,45,367,26022,27547,6.0,8.0,6.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0
33561,0,107,47,319,25676,30042,10.0,19.0,5.0,1.0,9.0,0.0,38733,30,57,48,364,32230,32148,19.0,10.0,23.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0
25184,30,96,48,385,32587,32251,15.0,3.0,20.0,4.0,12.0,1.0,22610,30,64,41,299,22296,25287,3.0,15.0,2.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0
22967,30,78,45,337,23372,28783,7.0,14.0,10.0,0.0,2.0,0.0,29856,30,97,49,398,30449,32761,14.0,7.0,14.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0
33656,30,123,49,377,31352,33453,16.0,7.0,17.0,1.0,8.0,1.0,22528,30,55,45,348,23246,27379,7.0,16.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
29049,30,104,48,407,30658,32080,10.0,2.0,14.0,1.0,11.0,1.0,18003,30,84,43,344,22142,26935,2.0,10.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0
18117,30,83,46,371,23374,30066,6.0,9.0,6.0,0.0,1.0,0.0,21579,30,68,47,441,28786,30906,9.0,6.0,9.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0
17819,30,64,39,263,20223,21748,4.0,15.0,6.0,0.0,1.0,0.0,31967,30,108,47,369,32394,30516,15.0,4.0,25.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0
23103,30,87,48,427,26068,31270,8.0,5.0,11.0,,4.0,1.0,16141,30,89,46,405,24419,29668,5.0,8.0,5.0,,4.0,0.0,2.0,0.0,0.0,1.0
17080,30,100,45,343,26274,28209,8.0,7.0,17.0,,8.0,1.0,20596,30,86,44,335,23061,26670,7.0,8.0,5.0,,3.0,0.0,1.0,0.0,0.0,1.0
34518,30,81,43,294,26516,26819,11.0,22.0,20.0,0.0,3.0,0.0,38271,30,67,48,389,34151,32899,22.0,11.0,29.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0
31153,30,72,48,387,28755,31339,11.0,7.0,7.0,2.0,12.0,1.0,20543,30,72,42,280,22082,26014,7.0,11.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
29956,30,111,49,337,30199,31944,16.0,9.0,15.0,1.0,9.0,1.0,22927,30,65,43,317,22781,26630,9.0,16.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
22505,30,70,45,345,25791,28693,11.0,14.0,11.0,0.0,3.0,1.0,30021,30,100,47,368,31554,31420,14.0,11.0,19.0,2.0,10.0,0.0,1.0,0.0,1.0,1.0
19614,30,69,40,352,22010,24488,4.0,7.0,7.0,0.0,2.0,0.0,21568,30,102,44,338,26262,27966,7.0,4.0,10.0,1.0,11.0,1.0,0.0,0.0,2.0,1.0
20047,30,71,46,390,23156,29382,4.0,7.0,3.0,0.0,2.0,0.0,21689,30,108,50,353,27821,32525,7.0,4.0,6.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0
