leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries,puuid
14934098-3273-4378-bb59-52c39f17d578,RANKED_SOLO_5x5,DIAMOND,I,ytRiDYuPPvUrRxqs5V3YaSq6sY0HuEVFVJXNLkdlf_lTpn54,HeIIo stuP l D,81,230,182,False,False,False,True,,UKZDR_KOOaWsWOWWLk4n3kUveSPLSmTiEEMDfI1BC9877vtT3-Zl29EayiYRzdS3rgAzMnppUjWDOg
4a28de2a-68e4-42e5-ad98-fe1d90e0e8ee,RANKED_SOLO_5x5,DIAMOND,I,E4O4X4hbjyHsUD9ve2EW7u8ya0F2lFZ2ihzc4XTPUB-f1BMH,도울 우 쌓을 성,16,145,148,False,False,False,False,,qoQVnFdZl4THDPBcHidnzo_AFrFrPAyNf2N4UQauB3_Gh_XLhgaELHDvxPboNAg-EfWjcFGr3r-O8g
bd62d21b-c5e2-4707-b2bd-3f243325ba81,RANKED_SOLO_5x5,DIAMOND,I,iD4X1GdXeBakECJ2_ueyofq1Ahd4NLfinUQtpXx7uDBOXadG,기백짱짱123,83,184,168,False,False,False,True,,6YUu4Y_hRoqMVBnS2LsETd68zXGRM0h9ZuWBTOtJE4kGUHD2kEwlvpr3Z6O9F6qgoHGIybjOFVvD4g
d326afe5-dbdf-430d-b6a7-2961cc919199,RANKED_SOLO_5x5,DIAMOND,I,hBNNFgTv-UMY6wIR_P-IMHRoF05nI0dpVlVSqPUh4ad-hMOR,skyplay,74,582,574,False,False,False,True,,eAhkQNaQIAjZt-nsR9UNuBTEYzWADCSHPRJQH04BCXZwySMspG86IjGT4_5sMvrMdinLwE30y3f4sA
cb3d33b4-fe62-4e5c-909a-1b74d93e6342,RANKED_SOLO_5x5,DIAMOND,I,SDKvuKREYuPzNvt1fF6OsRpAudGkOTWwQdMahWDWHfh_nYYJ,Maze 98,65,32,34,False,False,False,False,,g7CDX-6ukHOYY8hHhe51bRsoNpeECypN-OC8phDMDMkvGh-j_troPZOHK0PDo5sDy1jZWWsDOQd8mw
6bd15d59-c5da-4ed2-868c-75a0a77cf6dc,RANKED_SOLO_5x5,DIAMOND,I,NWOfWH5sfvD1Ip10uwPlL2S-KnvyT2BXEiy5Kx03Nh5_YWY,세상간절한사나이,19,472,470,False,False,False,False,,y4_wetof2C3PxBuGLrUN4xi7afCXOJF_HJ8K84lvox4QqglINpWMuUIRaPdKnzTDoBp1VEQ--WwwTg
fb3b0610-85ad-4852-b173-b2ad6770da8e,RANKED_SOLO_5x5,DIAMOND,I,gQSbGxTCjLOADc5YrFaszQyvbgu644r1uk4PbVNR0J9yDww,에 디,100,207,170,False,False,False,True,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}",_wQR8P_r3r6dWJGtI8LI3q7S0SJU6Pf-H8LmO_wTiU_SYX9YAbVqWV85h0uBIpQCl0nabsV5KX0Hag
10f8ad13-262f-47aa-92fe-854e38b1fe4a,RANKED_SOLO_5x5,DIAMOND,I,EvW1Gt0LOVUMOEzLnm0ApRmvUICLc9NAl91thkxHB7lZuSbh,간단해요,10,517,497,False,False,False,True,,393frmtIbWuggG9Y2uhpLIFkq6f2lVc9GdIgPOLpKEyT1oZ3Fmmq9YzwenMP-U1c-Epn5ru10eOLlw
562aef54-c7c0-48fb-8e63-9e269637db34,RANKED_SOLO_5x5,DIAMOND,I,urLTdTTXP299l1Qe0p45tKm_ee7vqBkQPVHTQaPt1lxCqkoG,sup pIz shut up,5,521,491,False,False,False,False,,L6LWwMXY6FcrjhbuMr5Urvxd4Qzh8EP8jMFrUKSGWp_FOnXkAzBfB-MIEV-JF2KsdQOGwR2hBnsyhQ
2df75c94-cd84-4f47-809b-b8a855b58c21,RANKED_SOLO_5x5,DIAMOND,I,6lZHL91gfX0X_bwKXorf0-fT1sQRuPLwnnLydHH7MMlVeto,푸른CHA,95,208,177,False,False,False,True,,Vf0j9UOdGQCL6FiZiO_NLyef3xFpIP-8kR7rk3ga31l8eztaQCEzuCvMFk8czuVpftodS8A5TOc74g
2ad39235-f4d3-408f-a2f9-a947764f0305,RANKED_SOLO_5x5,DIAMOND,I,UTC3oCUeT294b4igPrbEFxZ5pdVkna2Gfk0vlyN6k6RuxV6S,도약을꿈꾸는아이,18,376,345,False,False,False,False,,mcE2yJ9cRdARrJzvqLpVOffrTAIzh14DDTXDoG_PuuIj6sJGDEac-RnhmTk2C4O_QbOwlpYIMBOkkQ
a952afaf-7657-4c11-9cda-bc2f62342e86,RANKED_SOLO_5x5,DIAMOND,I,PblNR2yEwoOu6_6BmyD3M1A1gBi-b3bn9HTewwX9P5pmW37C,TF Kuguri,37,325,301,False,False,False,False,,tsOrvRRRgl8sDxrM8ilvP5Aw1sE1EHhJSRL2Sj3zj3inTcXLHo3EzSy_Nt2Ptn2Tqnwnk0uUCzpS1Q
2143f259-b391-4949-8905-9ebb5c8d3cb0,RANKED_SOLO_5x5,DIAMOND,I,JSDxn6tWCP_NA8E7gZ3djUtIwxWED1bu_CY3QxTvdD7P1Nsc,나는쓰레기1,100,791,730,False,False,False,True,"{'target': 3, 'wins': 1, 'losses': 1, 'progress': 'LWNNN'}",kg_xLjAWk4V5vO4NHpvS2VJv2hKxRXHoe-XvWrkADDrHN6NIqC5802qK4vUudWOKOVx0wbGuogkrHg
81e4c736-4e8c-44b6-812d-e9f08eacbd9e,RANKED_SOLO_5x5,DIAMOND,I,z8gmJGuDjwZh6fr0tHenxHb8IoxpenMDOfySgeQd38qisF3c,EKKO01,87,217,199,False,False,False,False,,KMT4PCOJXbFfEeeBQSof-kIr8ykFb9uJ0WyuDn0bsJEBEPMvPSq7dEktk28pztCXg355tLeFbekbKg
5b616eb7-ac24-4358-a1f1-3b42cd617144,RANKED_SOLO_5x5,DIAMOND,I,5vZrETP8m0Yq2MpaIwux1xGJTLHSQF_fxxnHtLxyRmZSBYjE,두봉Park,74,279,254,False,False,False,False,,BHV334jGW-8b30rSjasYfryl-W3VIptLUiilg5RHIuoBevJiPqnB02H3mMSTTfXjYIJtRwvm6AmDKw
f0db0869-44f3-4715-ba7d-1cd37828fad5,RANKED_SOLO_5x5,DIAMOND,I,cFx8oNCskfixKAWuNGFjNkvOPCGhdDGU6EXu6B1262IW-Z0,CIO,45,41,36,False,False,False,False,,kdNkNjKZFzTAfaZKgxT0_XZVhGKv_yZKqB-vnpWlDW67z8-EZa1WS_VjTPI3wMIA1H3AJtqKOv0w5g
201d4710-9922-4ca2-9155-9b16b7a0a88f,RANKED_SOLO_5x5,DIAMOND,I,VHjN5vXBPv6afuQox6XvlAfQbYnX9cI85oqdnmEvj3Vbt9o,강화니,69,105,83,False,False,False,False,,MVS7RXNnx9TUiZ86IrdI_0GAVcenQ0YxmzvE2u51qGnBAy5j8YF26vOSp4lWTeklErcc1DQNofJN1Q
4b7c7b33-ae3f-40a2-a21c-4eb39ddbb12a,RANKED_SOLO_5x5,DIAMOND,I,lNgwSQdcFKRBnkJNWEjrmKdKir7mgwHcdcWXAF5vLANyKGk,히코쨩,17,45,42,False,False,False,True,,d3Gw-LemM4joRtOgfRgMfqZ_3_5DqK1Q8UNG72WSLQg6sGFllW8CRagAfLh6Xw5HEnOdnjjeb7J-NA
