summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
SVo8d4JV4pxgn4e06fM_TL1HXtrcuepi_w6hcgaHtVxpBsd_,세상이무섭단말야,1228,I,403,331,True,False,False,False,ZAxK0XODpaZvUq8mFGABpjqj1Ib98TqWM6PFhHqIL2aDnsnTCOlb_LGIRFYj_H6SduDt4PwzJ6qZ7Q
ek-sIrnOi0ixTt4i7699UDEfVZZ52PUy5svDP9ikHTOQIf0,강의 듀오 제드팀,901,I,589,524,False,False,False,False,OFhULdRwsT_H9IUB-wqajkq9hkeh8Z99BIub7FjyfcYp5thjRLQERxPPx4AFMJvVME7sDUvqKbsicQ
tfXlrXzT73d4o6M828lV2G_wtW8igJD26Ul-_LZPePFOzYkJ2yxLct182w,Slayder,831,I,1422,1353,False,False,True,True,QsISJfOmymTKil7GaRwvMHLzVtB0vODaNd2dwcqvomnd95TGqcFEBt7IrtAho7AZ5ooJ132Qcx9sjw
7AVcZnFwqR4H63Jj2Up4EfbXTAPbwqPru4evwB-6AFsgiTA,almond bon bon,906,I,157,94,False,False,False,True,52SSWTmY9Zow-TeOoNUrrOZjAehXNtAdvhx_jij7ajdpUJcPzxTIDTRVTYxEDUk5RyrHl1FD5IGMAw
lL5lBDdgWxmFyNqiN2Yg4oiB-WGk9o-Mmr08hM2cr8twrHE,우주방패,1003,I,557,494,True,False,False,True,IacC-YeAcPCNsPbBZNsLbBY_w43BvW5_RoyKlF316o_KJ4EKJau08vzlB_YHskiiXojkEdjZSrt28g
WhN6kLHilV3tqMWocfCjOuLKoSXYPpOldCIaCOhbFUheue69jq4IYcuk2Q,oilf,829,I,458,380,False,False,True,False,X99Ho902_ainPxXhKSWclnUzNTT_0MMnqg_3igjlFs2QWxdkmEtbRXBDGOWUasiqs2xMJuKgoEgkQg
2iV8K6rVbrM6JNhLNyAMf6T_DBY0T6tgXZWEsssrPnEfNY0,아이러니zz,1160,I,592,505,True,False,False,False,1onNlfGys-Fcgx9qPTrgOUU0JWBa6Zl7_7WvibsKuZD095j4iabIVPhKC2SpJsVM9GHN9L5o8cTZsQ
fxoXIP4buxGYkqLxVl8Q5iQNgi1Rjq2Z5lxCXvKj3w69XVwK,전서방 닭갈비,855,I,612,549,True,False,False,False,MQsRZI9VB__fxHKE9QbNrbDZOO5klYNmH0cliyiwiQxCrnMNVfbhQrjrCHRwgCasSLrV-ZXKvMaW_Q
P2aAM-rJp8BuhZOgMQASk6Tk0U-YW0t9RJOQsm6OIuO5XzrD,독기품기,808,I,218,162,False,False,True,True,IFHNDb1SbgCLTAUYAN-Z8zAbjtglQUpbT10epJL5fcBCnZIzlUYmGoccQaxsiF8A9gNZqFXR2hFBDA
FSPQK57ToKvMXxuD248Oh4hq5JEyE0sQPqtUz1R8QBWbSHQ,06 05 19,1016,I,590,482,True,False,False,False,Ye41FJikaN3Pqp0MdUkYN-DwftfBJ8RBmhZfuonHRyXercU0eM1FQiGRh80jwaZYK6UtgrEIt2CanA
y0bT339YSyEq3Ev-J_VChQhY41kVKEnkIJ-MwIfeoeaO6KDholWr8q_tTw,역시폭군,852,I,246,192,True,False,False,False,fP8r_nnIoa-N0wNedSVBV2xzQ8es3e2sUxc3OPaHgslNwixOSWay0s3-K7BGRNqM5o32mJcEdxRIoQ
1RZ5iHZbeGWrHKSBR4ncfMT3MSrmyfQUDJ3iJtUm6QcHT1BNY2zYtFfogA,살퀸레,1162,I,615,539,True,False,False,True,tYSdACIyhkug3P4yUYH4Q9lysoqsjjuwT6tVcs6LGDN06XWXTomny2pHE8_Nwpjqgjs9Da6q5391Eg
Sb54p3BZzGrULgE7w049KQFXH0-ak_fHCiwbxtueTWSCw1Zf2qUdB4pMKA,AASSH,814,I,600,542,False,False,False,False,X2S_MTm3TSbp6IWg76US9xrIeC-WWEMCU03sJDbTimg_cd--QYth3FlI8wPiw4g5e3MMosxuu9y8gQ
3Msc9t2Gc24TYxQ1e2QbleU8zGQ9LYDeocjkXbk-OfOwZg,엄청나대단해,909,I,372,286,False,False,False,False,cAY1Fd7W5mqn1zweYxxn0msbjfj-czD5jS2L1_EMUrkwOlJeFvqdAHvspDmLxvjLYVbk-v3K6eNisA
pPOqj6pJ_hJFX6AisZ5asAanLlmgauJcQRpJTwl8ermXVAznlHlYKHMMcw,잠은허송세월,1079,I,154,98,False,False,False,True,2lhHx1n3SfsXVODP9OiDnqaPJvZmR81FZdQDLOWFW1kbVuoYR0a5cx6AB1zG02c2RG17CtyrvYYewg
ywLScAoi-zx5DAF2WBMdhl6VEVq0_eaHbfNMtLLSYZ2nOyhWSioYVpZKpw,젠지 다이스,918,I,415,342,False,False,False,False,yw3gHuP04dhNM-uRPEk4rHmHAKESm-JR-Ln-zHZ7fE5ukpqydqvBMCSphfYzuw5pCQVEicBHYzg_bA
