summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
gGv9RenW3ikwHy3gKrj1_clqkMCmPjcz5-fe9TM0vLDPnMU,Iike Chovy,1,I,275,231,False,False,True,False,x87nzN229XyxXG0odBzRqVrKrX8rJlsqJ2ZOhnAnCicrdAKey1-q6oEKnHqe0vxqW5ebhv3XGWGQcA
HtDwNgLVPzMaG9vcyfvZ-EaoM0KBdwZrhpMiT24IVzXm_kg,평균인,43,I,210,195,False,False,False,False,8z0-SbFmzeexJDn0ypfTn82uHdgxq2qTHJHNWWiAYIp9AKrKILr5_zGIsA9IyO_yzwg_WQ5MBMCUqg
w41Nno2qz_Edda8Q4g_ji3B4pftkIAvt6cwMd7H2rxV9xQw,원딜억까는좀,14,I,217,128,False,False,True,False,uVv3ZbdtLg0S9fhyB-6tFHd1qFloBzwQctl4xlJp-YlqYFg8_4mktm60x-xE6xUOqm_nVd9NtdQrmw
i9tWQsNhVsmov_zpdrHGqZiRxdErVp9y8P_EmgrBZwsEzmXXwgcJFhmjag,baxda,40,I,94,56,False,False,False,False,xgX06jCR0cby63hhlvfeBk4zDzr7GcLE6ZDI5pEiAYerbfg5NunBmpubHyp_uMOm6tHdNdKmeG7STg
9rpLnvuto_7tRHFN37a1bIgrhjdPn_kf5k8KBfaLQ5j-Zg,감튀소금빼고,94,I,152,139,True,False,False,False,NNRaBiV4Ev2lqlOR8DDKY8ySQ7Cmd0ZQhsF1BSijO1DpG4nXOjOMm5jpgGy__HXoN_ONULtw4GTzjA
aLCcirBwg3DfLyCeU3cHavOcJB8v1OOCjHInlXzeZzgeulg,SHIBUYA KARAOKE,1,I,440,388,False,False,False,True,YjJLuDquda8JChEUh7V2fdr12KrMXVYkKVll9P2FDkIKxMz9TLpHJRnrfWXqqS3HxWXfRzPIFKRx7g
PG_M_Je_AMiLLxgjFBDvQh_aCR6CBR8kNwFyK8vl9CHms20,현실와꾸강동원,142,I,271,259,False,False,False,True,A1oq4b1nywcqzOzn6CsyTGMaKbJ8YyNQnWztwWVpKxu-NjcS7SxEF9eYrhXYwEWvJWRBBJT76LFwEQ
EJDf2Tkzv3fVokstpFMrX3O-IW_JIilpKzomWlmp3e8WelhRA_fIeuGLYg,muooii,143,I,917,891,False,False,True,False,Jn2A4TMF0hunNiZbF27NYBVN0F-J_0Xp9ltM-sS3rgRKhZEZ7EV5_VS2vgHxfwIQK30ErDIsVrxveg
P6M8X0h1Ti02YPO5KmnjcXRhu24G-SaDi3x_llnlcwUoQbk,자 찍습니다,137,I,260,225,False,False,False,False,zqboNGD0_R7IODiGFoleMdxvwZMa4i3qFR9mGA_MkM7XnQ9zcTwmb4ETspqIaCEBt1R3jxjSvFvNpw
cSV5abVhJgcUEWqv8QbMklu3PAzPzVgMk1a1ZQdWAYGY7sw,z97d,115,I,161,139,False,False,False,True,s5rDME6KUBeW9MBRzAzxF53mcUsHj9tHA8MabXZZqZfp5TnpfTjwdvtkH39w0etkpkwNH2urUVm0JA
lVISIGyzPH5Wp-TmzwKhDGxfRBCg5BcYpffj5qK_MUGlhg,NIF Nail,1,I,278,254,False,False,True,True,Pg82dKCEsDU3vzUmZJTFd4nSIBnLZxAWsmWghbrl_qbnVt78hOgInirhJwZmPa59_QQzecYGZU7YPg
sI4bz73rbf5ZTyrqjXYpEdEOUUzxOEIgbd2cEIqjJ9AS-Rs,착한사람이,6,I,181,156,False,False,False,False,ZnVC_XuYVoZvPDYa8q05k8qpIeUI_sxkK_FXG88Kzzp-I_rbPaVD7lP0RFbKWv3RsbvAhICtRur4ww
q6sb_tKNC-CxhyNxkiGm_DBDHCsSsU89UdtIE8DXa0jjfUM,결과는 공정하다,8,I,187,97,False,False,False,False,LrMuKVOWCh_OvzFgpDin0Q4s1-rXQTy6WGs1uaZ5zkRfdOUG5wRuBVyZsu4Krihw57d-uEDFl6e9ZQ
p7UWeZh3nlJTFMJFwnhly5NJvTSCuWYUtrZb231cBM48r_R9tML_RlZZGA,crystal123,329,I,676,632,False,False,True,False,Wx8TEPIeOXULD0Ql_FVBkD0yR6bC5FOwVsJnNsR5yuLxOCRjDwrbWe-3sXoLSpNkAEz7Qk0C75MkTw
jWocLgOzx531VstpxVyY2osnatcSC_eXfo_D1iDlxa6JAq0,음치 박치 몸치,57,I,71,65,False,False,False,True,APl8bRlLCxMy6jLRWGLjHwpbzxc7wbdqCtYhZHrsRNe0XSLcLMu9r7es6xvy1By6ugtgtczsyMd73Q
Te4PUafXEHa_bj1EeQnh9jq0_odmN1aFCDUUU04moWhmcKXbEdoj5AqrWA,trash tree ,326,I,532,447,False,False,True,False,Z2iYl5kqLLVsne0n9ebbuxlielsFG6AGztdWQtXlwnI7po8LxyPm1hZExLmqR9p1QraB_RWzruzxrA
O2jvdcw8O4qXbAS9c1OfSDXeokjzl8ySdVKValHbb9kte1M,dy Maile1,38,I,138,116,False,False,True,False,_hNqvKFoNoJiAraEh66oGoey4IKYCL-qnjyVrkY5NzYGAm7s5FspbMd0vC7S51MHk2ukDFFWLUDNiw
awiEmUOUEzeUxN0p-3WPMcBT4BgPLHtiQ7bNvXWSQz3crNonAIn8vsOHyg,지기싫다2,311,I,151,105,True,False,False,False,dZ3EJCQdsL7-VB6aIBLdOYEjk-8raxeGTFKHyyL8Y9V-yIYRu__8fOX7zoJHAjnCfK_gc5sPO3gTyQ
PxeBybFZFtQZ1wzxmNL0Ufu99Ozw6SmNKnwkb0ZJ27ic-Q,닭볶 음탕한 아내,87,I,260,206,False,False,False,False,Yj-J1fzO6S851kXyVuGaIn6nrh8LAkU6ARM_Lm9P2fqN2rJIS7lqLYKxtLAPICzX8MzNvdGxN4jdZw
rR1pbZKV9hSuYU-xgqlwv-jhMpInM-MJ2tQl4VuPUsTjoVRB-ir8AlffWg,WaybHome,299,I,1028,976,True,False,False,False,T0WHCUmOeXgdan0z75bXT065SK8YvkrEGEoaqQ2QGJb0iFARKZpM-Qz1US9ctkrXMgk1SJF101BIsQ
fydaOKfrwdP89keMdD59BN5l4zHXmSZy2IHy729W-KpTDykF,영드레드 유튜브,31,I,135,110,False,False,True,False,xDu_qHJX8nre33eHPUY5tEAgeQgj5uIhGeZ6CZEW0fEG7tLn6XE3gMgF-Zms_0zBnkVuY2OfDLqYtw
NSQ3U-Px4emd3o6WpzbtsY0GSYq1k8X1HhyQ4ytbTRW6HAR_,어택 컨트롤,59,I,197,164,True,False,False,False,p2pd9uIzJ1kx3A2L6O1bfy2HvGA92hKa4w87B7lQv5moDl3fEYb8OawZp7ngDApredGNjXv0oYWfDg
P4VIqM3O_H3pYDqsYe80gI6RzlMB3EOCetTfYrIyEbbFTS8,Servot chai,15,I,346,314,False,False,True,False,uHmrpPstkCMt2SNTnInsFH9c_K3naIUYP7hYctv_2pfsRMaNyNhTpX5YBCmdZ5fXGo85co9hRe6zjQ
UkelyzBAtQ5Kku6k9IuDl_SAGdxgSj9rmLZlvgnMdoRBzg,1993 06 08,36,I,408,365,False,False,False,False,iGhXMqbSf9mOfB-rN1X4j230bGy1_87AMtNWMwWOPwsUt-OeiY6pT5m9yACUAKjq2TRnDg9fnL_u-Q
2lCRryMtbcYIwkxdxYL-obqM4HHhS6iu34lQwyTiYLrMotXbIC3wj_Nvsg,바냥꾼,1,I,140,113,False,False,True,False,mSCBMPXPAWkFHn_xOQP6QNlxAq7FArfWAwFaIvY1C8SOGBzB_pSpKdALzYJ2Og5yPZ1LVk-nZeodbg
9lWY2qCgdUJUCXC-9OU5peMU4nT9KCayqfusTN1eBHtB-w,복슬복슬겨드랑이,159,I,293,278,False,False,False,False,OUN63j-GJ_2DWxKJmzy3uY-Plwvbj5NdJK1quwk1iH_v2F6BHrnBBTr8jkRNQ8N7AFGo-A2pWjcxvA
HhOV5MVpBDviK9JewjLlHSRxiDdkDDH6GDj2HJaWckC8Z00,쫑내자,60,I,480,435,True,False,False,False,59_yNxIgFbIjSCnuLCXf7zwoiZfxOLhtDV9xnmOxyH_8_dlzG2NWPc671d8OIYtDiW5GObANFQhbCQ
9Ma4nYQ8EiKuMH-9JEWQ1aX8QyXr-V-g7qmUIlQ6aeMq7wk,AD Carry Montage,5,I,301,253,False,False,False,False,CGTx7_uZuZJqslTOWzOb79-Cone7nvsRkd0tPZP8Q8Pv5hbDaTHYdCwWNMX1cU-Oz23uJpEBsmGcJg
Iu_Jg1vQg_YJ6a1RxrZWp9yzRDNh3m0Ne0PzzRNTRhfEID-HFukiD01XpA,98kwudi,183,I,402,367,False,False,True,False,zg1wlkESlTVxnvK3pelZSnAxPdFMNpgIgRjcJeEm_r9TZM9hKk_vDixSB8KM_yZ_AcoOpp2Ojm4nKQ
AYRuyv-0Bom3wkIQG9vkIfctUDQ3ECaTL3jzMNbkWnLYSXo,주원이따먹고싶다,0,I,706,639,False,False,False,False,MgqCUir2UgVqMCMWJwOjInmLqVLQjyjFtF0unmaUoye9JAcKtGWYEgSLwUcaB6yQptGMjVlaBUjvPA
Q7pKKd9XTsbocIhpRzOg3THhdyv84TFzLUYPONe_DK9-F9A,NDCW1,205,I,622,515,True,False,False,False,5VgpY91rKJeEcjdOIazjviYh_GCQrKRI7j_BkAck4lc56QQ0tzh_4VMzY9QD32_Z-bJtRa18JksmPg
yWvjIdd0ovAaxbvDg7HrM7E1sOzVjo39k3e15Rn0Yh8k13_x5-YzO0DOVg,갈퀴곰,73,I,421,352,True,False,False,False,5khsj-hvF15xjJiGoRyQrPauZ44LsAYuqJe-3dgpvGI98ULdB0lJq-r5orFe3uqqQPFsghVoeUVhHg
SSI5X-1_m-w2AmmFs9qCbr_0IuibgpM9abWpiBle5sudaQ,주녕이형작대좀,95,I,428,365,False,False,True,False,-lqHWdIz9LMpGkruAn0OyBf5ZYFBsjON4NPjS0xdvokgqbYjQV7V-X88_NYUGmKu4dDSQgRbzoG1Tg
VyFkyjHAGyPF9CQ7iws9-ak0u-8whHFOcgGOISkGkvNkqw,M0dern Times,54,I,52,39,False,False,False,False,wo2vvuiuyK_7O-9B6of08eGhDtJV9rx1hx8-SB0WY6HZr0s4OuOM5UDADqhBoRiFekNmiMQI1U69lg
wX7Yu1BcUnzwyodmE3FHQFwb4afd_6pXapJoL64_lMHg5Ks,1강승윤1,232,I,466,436,True,False,False,False,KhSZE7UQ_TVz1Ro_q7i-npFGmxZlqzbM1dOPieSieoQJXWnbLkJ9UeczstskWIgKYle_24KsTbowEw
lsLuCs98kUHfO0sqDNdothluebNDF2Ru1OI65DmkUBbSEM-ir7m-7jt4Cg,Ghetto Artist,113,I,172,119,False,False,False,True,HJME_HMiTYrr8sBoeQ5iXyKem3gw_ZEgy5-MbeLutYmramy5s0Tfdx0suBwYo4aLPtPjFsBhxy53sA
97w-_taL87J_9HpXeR8miatJt6_T0UF7WJfuAXNAc7-RjMZtc3J95wuM5w,늙은 늑대,70,I,52,22,False,False,False,False,M8-ceBySLsUFDD-_zNUrBUGgzrmhH5U1REHNGLtqwHaGiMyHeSkG98VxOzCB_OH2Le9JasPTEiVVPg
yVmr8DKOeGyrtDvUm7RdPd0d8cPIsasVyoV5407SzlKfozI,LEEPRECISION,188,I,248,238,False,False,False,False,kHCgAUhSD82jo4EWR2cti4Fh93G3DItIwAj5TSV-rIxaU2P9lJofxNX0hZezArx12HoOhF7qaEhgDg
gFOltYJH7_9FJr3bh44g7RfzWNlGu10_BnMa3kz-w_1C3yIIa739MPPXLw,싸움 기피증,382,I,114,77,False,False,True,False,lZiIbpHx736y3yOHK-5W_PoWFLuaTqyHoaKLECf605vCg1kD762MJ2zYtijaq5HcNhaYqFiWMcxu7g
vLmbnerT3pKmWv5zntZyocO-xlG2iKJW8PDCRersvcaaZnTANZAPRSN-uQ,Nanshijiao,0,I,88,55,False,False,False,False,uh1HsepJAtNW168yeRtk52JdQusMJmseSBF0TFBBNY6goj5drY2CIzsjXYXeqZA5J15MDjTu4tLP0w
_GgB9I3YUH0XY4ZyprWti6AtGV3b-igeo72F2UeIMmEebiJ1UE1uBDBo8Q,Chips1,113,I,288,231,True,False,False,False,swW8rTHQvMCSyUT-rxdJUdnZCA49HbvFVW3fQuuggzPRSQ5fnc8R8miGghm_mmZkwkX8NQggdbV7Zg
kXHXNplvM4CoKiWGGLwmt7JPpJEplQI6utH2wSdKzXdIRM8,yirlasluya,350,I,170,129,False,False,False,False,3YK3X3gXuGbqUc1eMRVhFq9zBlvWqzRyiJ37TRiFHMVXNOwcX1--d0-UKExJNqe-wbpY_cQWF9qaRQ
B0MvcYbTCRVto9edLIVG4mEJ1bwcymZ8WZdGtTDJf4-2Q56f,교원대 20 김재형,61,I,251,220,False,False,False,False,6VIhuJHKvyR82JrJ9vLuvxLVao8IQzMQPId9F-4d0wZ7kdBKD17i3B1JhmJZsSV12RrglakaiTbaiA
196K8f9wsGYAP6wxquTR9A2CA0ZL_JwTsS0ai4WtX284CbF3MzMTPLVphA,98klh,45,I,188,137,False,False,False,False,DipXQMOrccIwRa6A3sftY3LtKZ0pV8vGl0k4TJQaocXVLRpK0b4rtZIfL06rXPRXPVSG8VgTiDtKTA
8h10CHa57pbrBW7M2b3Euxz7sWke6XnyrUQEKwI8AHnEJR4,heartkaisa,257,I,420,397,True,False,False,False,4raQMCNjxmd4QGygzY0OxF6ylo7PYU45trKWdHWe4yXC4x_ab4VeiqurPgE4TYk-SkDGwmmgxazw_A
fMA6WONnsTjl9cKPBTyjeVkyvPBrLNp4sQX86o4LsuMgKcE,레이너 특공대,19,I,47,39,False,False,False,False,_DHWmFhrK3XfUCPxTUHkph1pxDLG52NltSvPww0r3DS1lSD22kCek34QxK1nPGUIfOgtvdI9FN3VSA
C5N0FDelEoqKzqjZJntKzR22LrnyP8eA8Fb54zeKoYtwdA,갯지렁이꼬리밟기,295,I,453,391,False,False,False,False,mVbIHYxG1gGey7uf7_zMC6XF2vKnoSkoIAefx2XMYyjmvSF0kinudN4CEv6Yhx5yuU4QLOSwUoxzqQ
JxRcA6EqdJOYZNIG7JrsZCJal4q_J_1gYW0hCbjOXEJwug,매운꽃,62,I,292,254,False,False,True,True,X4CGbhzZ1TZUuN2hBMIKEjx2JaE17FQXNb9aLwo2wzmqoqXw3bKLdTr8NnFlP6taIg3luH6d0Gs2ag
0MZeWMcLHOSiSa2FMkwAzgLirLR2n3kfiaHil6In8Ftt-2M,고깃집박하도둑,5,I,272,227,False,False,True,False,FaqXly_mgfJTEIIF762NcFQYzqASsrRlcC2lLo48eDx7y6oXjBXj5GuFgK3qTYhqnlsyl4FaTZg0oA
JO1w66WEWfuS_jrt8Fd8SDKrUdsCstLuzzXo-GRetZRK8_9Bm22_6VWjuw,98kmhse,0,I,78,46,False,False,True,False,RoRQUKm-mU9Sx2G-DmOQI2w5HtwmWiEdG80mlsAvuOGckNgjFsF3C63EouIKkitNDA-eHvFtHYhing
1QGR83i6Xc2U3Bv5eSF0atqNIihQ6m_UH3CaozYpu0Sedaw,승 핵,209,I,218,163,False,False,False,False,PKXKoltgYayWwHF6KB0Wn4oEkyza2U9BclVrBKzOJg5ch1rOOs-xRSNO3oFMs0Yt-mKawQUrP4wGWA
kQaxDE83TmLkIiafqR0YyOWdleCmwXgGjXhFiTkioWJsyYM,Shadow Lelitz,221,I,866,843,True,False,False,False,EVpTS5t8FEMXmzgF7gncQamyIxCUuY3jwBZdgL0_iA9YIWECvjz1vWm1qjpuwE6zt8PiBrrgah9r-A
k5eAMVzZDtC4l7ZrRtPqvVMtybBLD2U9wxPqddcgxumYp5k,미드촤이야,393,I,427,402,False,False,True,False,0_bWQXrHr5iH2VPCqfma3xh4zhboCkBsEz8AQ7Mls3i1Mb_k9R55rv5WWpzaL0p2iXprdYwRLdd9TQ
60lLbK3LFHbXKfRJdrbPavDS-VqC1NzwX2TJhZG19fym7XE,from the rain,335,I,356,328,False,False,True,False,khXZKdYh22Cr1aZzsde3jtF_C8uX20_Rl_Gj9HVSkRgsHMhIMYEREDtz2r-ClpaOkcvKA7RCbGyszQ
_46uGFnFkuKtRgGc6osVkYUW6CJEPqHwU4j-7FXiFk4Yay8,우엉멍멍,144,I,476,461,True,False,False,False,EL2P9JQXWXrYUBUJNL5RqLookr1BBhKs5CLchgW1QkUA9UUhINNimcsmRmhRJPdHTJjCsMNbVdAykQ
XnF5WB3G2UZQyA1TMbLZ3LxyZZ7MddQELrxrtG8-HFjjYVPvSpyevlXZAw,Okazaki Tomoya,232,I,675,635,True,False,False,False,mPpj3WzQgHf34fsWegd2hmJNryllEyU7ZKnWwobCoTpyo2zhr1PBviN6KWVOXIkIciLxbVORdros_w
0WWb8QiehDiFrwjFTf7nHUfeVnzzTYmXE05zDSVnZX1kkg,선택집중노력겸손,179,I,150,121,False,False,True,False,RA0pQX3wn8IJWFogR7LaH9xSGgqNy1OJp6ekExc4dnRh3assBdYsvIsRN9ZuDBW5Uc7kL6aO2w1qdA
Lur5PKJ3-Z5UWQ5MGieSoIi6emBgq1iDuU3o3a8V7hXBPOc,주노전용cc싸개,34,I,233,194,False,False,True,False,4adZEcj447jrjHWD28yMUV929WySnO0z_jh-p8Z4TxZZUxqWEB2hBFDAcoyx4QZDVtVErG5cWgrgsA
L7CCQZhSDFfRsh52rBDawDFr6epVugxL7NziXadEheXbxvzpnkEOsgpoMQ,EIeven2,166,I,169,153,False,False,False,False,HBvtziMEdFUUbblOtlFIc0FtoiXYqwh40obtiNuUT3oeP3b1HvE-xxUFSnWnK77T8dGaHTX5_gDv1w
3YndmYmicdSnPDtbFpm78HsSDoR6lsMd6ZfCGPI0uzc45FQ,B0RAM,172,I,164,122,False,False,False,False,KJEuvMWxRyhYkOVFSOJDIk0XatFnR2rM82Cjgu0JDOj8FNlZt4iudRsADBtSBZhoBBhalnFaux3g7A
7nXz60dJp5ILb0arDrDcqY67VQBsR5RykqrDUYTwpMTkIGQ,경완식 돈까스,233,I,196,172,False,False,False,False,SNb-RqCrUhBGis1voaa_-XqRjjb4KvjbjFugaZqxJH2QHLvK6950_qgc6IdyJSrkiAPVzeBBQUt7Pw
yFp3wxyH_C-dPEMvHvQHeOaHa963ErqvNWLjWiT7eRyYZSg,scarra,38,I,79,65,False,False,True,True,LTkextcT7zBwvYJ3-zs_Qg3zA7Pvx3d5dO8Blz_sA76jJB7JQE8nwhGuwW5uoaRm3xrk6rX3hv6YtA
YRG37UUcz062f1G-4ofPqqFWXXOhr89r47kav1m2-bnB-A0VlZZNGC_FdQ,pick stars,15,I,157,115,False,False,True,False,VOuyhjSPv944gZKwiR3qSiKvhPkz_14a2AWwLqvMyHy-2ogFtJlczROQKPvncloKgf00oLE_TeGSuw
JSwmyY-unbiuQbFWIkUfTB7LtNXrDqRlVwZwB634otJJDTg6rool-Sw6Ag,b1ggieee,211,I,125,84,False,False,False,False,y7ks4hht-f-3U9ze6S6yda5qhewG9SP0C_vlRaep8YD2CO7FUM01MMqjuSrWFKhSA5I0WxOypZBDTQ
TDgn-QHwD_ZH5eio26q3RHSg3kr0BNF6EfdU4jf0hxSokeM,팀을믿고싶은사람,35,I,438,385,False,False,False,False,LnuToBBp9U81vTaQz103BxQUhLeFMlyVsOf-K1uhICvl_nGe7yBqLalpiDEiAdpeKIYc1KtGVMAlDg
6al12PSGAgA7NCm6aYZVPbCOZfmNfMU92Am6nx4SHHgr3-OzfbOskmPMig,PandaCCC,12,I,568,511,False,False,False,False,fR1C3Pq05ap-AbRKqPyi139f17xGoj4GHzCxx0pINsbo3ujcNklDKjRLPVJmMeRnfzSHp8zjD1GenA
8P5ZGH3Z4cZZZkq8lGzrrQ90dxIYHcsfrpchwx34mLTw94g,낭만은뒤졌지,1,I,161,142,False,False,True,True,c3YtjfiOwYW58FqGaGwbYr3Oa-yrzS24waXkMd9gqotk4dMd5PNZdR1IZ3kJawnKKntTOR3FGUHNQA
roF-UMtFu1SQd_DgKlk4o_219h8rxRJTo-TjbZmgjMdQKqQ,05 Viperyusi,286,I,324,280,False,False,False,False,rfQ8hu98lL1N_88NLQdU0DgI2PQdrUCMLsAUvz4GqLF5sJOBcyMn8U29MO2ww0HemY3zVmkm625W6g
VAC_lUCAhbyBmqZR3IuUAnF4JxSOCIZMKAKbZ0Nv1nPqNVk,숲장훈,212,I,155,109,False,False,False,False,Pj-espa_-HYvWIN2-YSJb-x4ThObCOPToq8fBBhDySrKjcZO8KuzeDnptTvuW9tjrMfWD3t06MDykQ
337hQ5s9mgwewNlVAa13XPKoWsyMj3xrFyHYnFEan7hBkVg2kZUE9ebK9Q,chenzebin,46,I,531,497,False,False,True,True,9vTEIwJgmhxLxl7SA9BV-tdoqjpYH1xf3ANDAkF3ixgm5-gbHtiy4GH1zIXHhRuf5gtN5v4jFdV9iw
7TjTbnffQkceqTwXZus_nR6SjZ0TIEeTIjsfo6hCwVbqTg,싸우지말고해여,161,I,415,386,False,False,False,False,D4jr7k9EYjJrBfrm_qXzuhjxwvvr3bm7gHS9_rXZEa3TvBauiNuzmytJrATv6omXfIjsVAhr91NV8w
-IhBcOI3yBty8CthSISA8j4hVb2kiBhGpBXFImgiuy4FuA,영호비구,57,I,115,105,False,False,False,False,Bi21GwF2kvj2EW2mliAK7cdxGEIRJPfKXUeM9A7w80o7bPyxhjj6SRMbxVBWotzzyVqf9TUu35kNbw
fKybBSUtFMXL91AXwYPJ6-QvsJ_qmn3CpjQU8lYJ2o5zWVuxEX_nsbtrfQ,lILLIIEIILIL,145,I,661,609,False,False,False,False,R0v2w0wP2urKj59JdDGnlFo8IgSKfMhT-YLmIfEtA0KKSVGOuZZnkRPcACMw4WM9ji1G0T6h7284oA
nPYv-eOAt65sASCZhmbYzTl_KYmIlD1CtJfpaxwlwAYO7g,Krv4vY,4,I,96,81,False,False,False,False,KnqVOTwdnSENwjiqB27DtwUuizUaLrGbhpqo-SkvFsQh92naWku7KAfuuWX7LFrGefE5ZKiwowyuqQ
pv7-uWuL6ZpLKeENcbEF8YXGncDJwPf22pM-Hp5y3KYS1N4,섹지v,0,I,214,191,False,False,True,False,vID6SiaoHszSXs60iY74CYa9AE60KfdegsXGcFCbuFKTX2yaY0vmKZTiSrIvkNgaS8sHdeA2bi_V9w
NPKfsZeSqgdS1QwuYRjVVHBrWgXo3s9AxgxyaKNwyXfqCBqciKD-r8ij9A,벌꿀오솔,342,I,188,163,False,False,True,False,t3CwpOQ6J3WrOU2yWf5Ah1Cj53OFdAUZxohv9qLMbVSxjZGWsMmU7kxiVWFGbfppqDsav0aKigvumA
7zZZshbJ8EGbBEZBsgYT8DAte8ecCztV5o2vEhDGiPbd3jM,그냥 그리워,254,I,533,516,True,False,False,False,WHDVElpKD9BmqyXtilC-IkZLiklgSg68RnoiFqrcCgcfHcOW513sXcbQ5DNAH-LuR7Z5LiN2zWNnGQ
Y7mKTdRpNqO9cZLEefGuOr0sugEjBPu8kg2WkDu3KJFDqpk,weuyuhajshdk,318,I,502,424,False,False,True,False,DpLUCBdTt3P2uUfRgrGK4bORqDfL4c-bPyme0nhfY3aQ4iUcHCD4ph5TtF0azfiaXSqbhgQd4PAJ3w
h_ykN3K-EpOma7mdhRiy5b4lFYuEu6DexZ02dBTXk2iSwjg,롤을 까먹은 사람,132,I,602,589,True,False,False,False,xsh7Fkv7hoSn88EnPejO52ebI_YwE3FyqkT142HKmgN5JuMhmNSJ1DHi0eU1dakFGkUUrl52noJyAg
eel2-QGJ-bOmfmcf9eNai9sue1c1b0kSVqe7St1JL7qunB4,bxz12czxbz,140,I,409,412,True,False,False,True,V-BACtJQ8GJn8q1VOxuixXBmGTYJB8uZfb7Jvu1e8iuDVV1lP_NT3-skzEhG-tK8Fq4HgKcH2QFLhA
4hmHCjlGKZUyJkHeozBMKuWvCuglQjKyceS9Eeu-71-MSYw,yuuu sup,144,I,767,755,True,False,False,False,I5pUS6qOvemYmd4cPAFsRoGdDhw5SmyVi8hhXpmkC-wTydnZTf5dYQDqHdkRdETfk-I2iZfUVq6XCA
79YdYbOj5b3w25NEOiBKY_MWhZiequTGKUDLjNxKFGc6YKs,막내현진1,0,I,536,536,False,False,True,False,h5HsKXQI8JwRGD4ea8s6Jed1BZZAKTwcw1IFe1aQ83Wh8fX3OKp4g9G2NVk9urn-A-d5WipHB83i7Q
9xKwygzHOMzaGxClAYh6EVK0ySTMtbDjwPdcltKC6VWzTw,이사쟝,194,I,143,123,False,False,False,True,NyDKjgOff_WV0HTw-ZD54JunB5kTmd7uRKbpZxtqaX_XPJskuJmSFFpz5JmVM3SPtCREBhTCI72kKg
RouQy2rSbI7PObl-IIEYDO3EJM4KmkicVHQbKhsuvz5aCw,양여명,353,I,537,517,False,False,False,True,2PJR0xKqeK_CmqJWHNC22YT381HcxzQ5deYh0gh24-RX7xkM7v00fCJdHKf6u6bWVw8Q0RcDWxyCiA
e1aFI0HL9WQr4Psp1nuy4bBycZLPSxzOk7cK3lzXZZdAdY4,맘모스 뿌부,1,I,413,360,False,False,True,False,97d05qGSdAwKVEFrlJ8D65dTRv3TsNY3DND59O0P1J9NeWxs-znPdEfFk0AB3hGCM4tROb4aRkTV0A
8_77BjmLQ5-XE8R4_RW_3LwaHumKXYAJify7yr_oaRD2rv0,AKASD,355,I,830,795,False,False,True,False,OPYHCyhwp412cShk5YqM3yKs4hl-72Vj3sYKXE3TCvHRZ_6GPMFqzXmaoCjcfL234Iz59QfmV2lwqA
qfHlWrFj7GiRGseJRhNpiXLoDoJAWOmeUW-GzWnjDZLgxlU,Machi,18,I,503,487,False,False,True,False,Wu9c-N4l1GuxQnuCIxqKbmAYC2ouSu5Pdf6GFKkMp_pWorVdMJ2z7HnsQ98RobXKDZEkJ-2YBvOrfQ
OLHBhFqZryljXsofkdpFy6kq6UNN5-Ny5-JH_HENH_AzBCPN0nL-31QBFg,supernova,125,I,140,92,False,False,False,False,uZkA0pHoEKrDqlstURraAztfco3D3xrfF82Woc7SIexA6gPM0DMS_zjNMiIk2-cV9mZ_QcqEb1c9ug
NFszbL0FZOMYLmVDlzetXOyE-gdvg1li8-7AwfxSw9T5E1MwdXMupB-91A,Aleass,54,I,188,163,True,False,False,False,JadYM94ZhQhtsqIlvaB-JCaOoWObs9iqb3dJT7FHbkEyaUTB1EVwo0SgLJIA11wbhuTAhzDG9_B2VQ
ucmtNshDLHNDrfWst853Kg0QoSMqig0LAb8ZilfGtX9G2Qk4FZ-5Rn0yTg,DIG Dardoch,52,I,172,131,False,False,False,False,FTx1pdloOVubaOgFebxEaxSRp3Yg58AaUqB9MuLV09WVBkU-Aj0YRISpTQNyoSuvpRkMO5isTbkj2A
isjnneA7wUJP5E2E_kRuEDAOmy2q48OXhjEItt3m3IO3Ps0,cacayuk,198,I,197,162,False,False,False,False,XqRZvg1OdYfgi3YFS3MKffLu-rzNa-cAnVvZSVZYhMLavdG2wub24dQ1m8HadR-8mgxs_rWsJfZKpg
Nq-F8WUEd11ily3F3-b2W-VrowOEFCTpvm5Fz-fxmn9CZiM,Excon,72,I,175,161,False,False,False,False,b7Svnz94pTsaJ1ZPotjvP6tMc3OmNQy4KAiW2xxh6nIuOyWoqmZPIOxmltDwdO1PoyUn9gPY0JI6NQ
bHt4lDx-ysMRDRrPU-Nt_vb7KWZ3Lm-RuvkPhOb-qBcNqDojCrRDp-tcIQ,Lpc11,135,I,704,631,False,False,True,False,zzrPPkwsYVORg_LvpamEfxuaMtw8gA9MlxqRngkoTUek3FoeR_xjBxDm5mAiR-bbezbd2TSgQrD-Hw
-Se2R0qyl_7X6EhVyozaO4TnP4sx_pxhUraehra0nSiv1s-UCcZhrhqtag,limou02,22,I,87,52,False,False,False,False,CG70YWHmh6FQ4MSQSaeCAQNmxpuzydok6CTwz9F80aDVyN8UNQ3tJLiqbZbIQvAnYPBxCLoOTWOJOQ
