summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
1v9MfBrApNofnkH2RlggbhBaItx8vwXTZ9X3ctJRHYIhubI,xinren,850,I,333,288,True,False,False,False,faqBwWus5YFWZ7_S-8y01KXHO39biopIKDjHSevlJ7ahJggoaZLJ1XfJBXsq5YfyzLmxB2mVJQQHow
2C_UpgY6GUopGYkA8UH45Hr5YllpD0NQfa5Z2AkqRORDJ1Nj,DK Pullbae,801,I,812,753,False,False,True,True,L_Bde0eEd_wJ5pyNdcFmdaPNyjiWYoiiONNSftN2G8MB7tGIsl7lkr8144b93q-qQR34SqphKrDoXg
NXrohyDm0ClbWI6wsMMU-mvS24drJ_2RnLZyBEnKk70hBeg,FA Decky,990,I,912,841,False,False,True,True,SgkXy_2iJhAo_KpORMUuoAJL1h9UHDCaIbVUVFMpbUWj_9eOz9KFLKKfLMUGl9NRxQAUU-Nl5P9Y6Q
u5a8f7w992rec8sTuipXMFAMqJ0bJhJfAAPOt2Kh4Y-DXDV8,KT Harp,1063,I,551,473,True,False,False,False,TfmoVDAHRqvvrgZdM-XH47pFjN--Cgy0au9nwR3Zb1ZyR8RQHwERLeotSaBhVQIOL0DvUrhELuNYMw
I84UYEoXOweoHOXH_GxPgH2VowB0v2UY0Yfb3EPdjZnyQkGvvwP1rnofvA,i sushi,935,I,107,57,False,False,False,False,flC4Cy_8jS-tsQ0mbLMnYpr1lofql7YFOx8N7YeEr2V2XdYyP2Bf7CiEJBCto_3hHQvXkeSbPpc5_g
g6ijWfkQl4juofX2Vxk0Jk8iYVBmFbCtIhEJ6jBZyyZQi38,어딘가좀아픈사람,858,I,907,850,True,False,False,False,fmq2myGNDnLazsikXHKDQHFr6QLzoxKUHthzLU4ji1jzW7Y_YnHr-QNGDZ4-cQU9fZTJy3bOCihZeA
xph94nXNWG4RAR_ZsNjoliOiP0LolnHjVIRcrPpH55hBclE,양념형,930,I,552,480,True,False,False,True,adtOuNY3ZbisHRGPT2ZSiJc1LwOoJfOGFOv91gHzLulMgtDlI-LhPU93njtSqSRm8MlgYcvqS0ZgCQ
0dhB0J3P7ujd4yjxJzJldcUrIBMrsh6v_w_D_YQOt_aV8kYQBN0WVmFcaQ,rekresreb,761,I,312,248,False,False,False,False,ZzvCGIOD6h8ctFwR1WLndjnSqfJpvGjBuLDGc3AsRG-IlT6RNhJwdyEEbfMK07dfkq6kgOdRewlrMQ
PMAhdCnkcHwfrFuOIupOQBRr4IRzl88siVz5sWhCDHtMNMk,권 지 인,1015,I,412,343,True,False,False,True,3nz69iXkMrmnu2Djeh1UoS3s0QOpwuUBgr4h3h8OZpLFocURN2DX2ZUPwsnPYIxVDyrNIQle-EUDaQ
uSYJ7IgqxQqCF1GAM3ZNHLWgX1XUlMNQ0KvvY4A2bbb6YV0,DRX 홍창현,741,I,708,658,False,False,True,False,tYSdACIyhkug3P4yUYH4Q9lysoqsjjuwT6tVcs6LGDN06XWXTomny2pHE8_Nwpjqgjs9Da6q5391Eg
wLCRMk8-J2mqsa7S2JphOiZUENr4z4W4rwopiGgVKILymxJDRw0nPf1zQA,krole,829,I,702,603,True,False,False,False,3-Hljpr1YvuPp0s5WYaMCqATqGDmprQSsTTQURk6MhiHzDk3yCYoN1wOYxPzbYrss0HuspYEDJhJ2g
1J9iUDAAHFnB3bB4MAoMFI7bg7QqO8l9EKJUsu2GtQENkx8,완전무결 플레이,811,I,798,741,False,False,False,False,tMYsJP5-yNhFNfvDgztHRwyrgruKl3vVp33pdw1y3YOensCDKJnjdB0FTH7w7fxnTNSjfLzGPDeM_g
ZPTTlhq8EF6N2nFnLxT2JpHCh3SDLK68peA9633KjumgC-8,03 프로가능할까,829,I,499,439,False,False,False,True,SconWxndKmCp1Yaq4RR9sNMUH3XCM_PJOl13KUt8Z56n4GdK1XGaV0tPVwhEheNlMR6djA4MfOncyg
